货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间,查询日期
港币,86.56,86.04,87.11,87.57,86.85,2025/09/17 10:01:19,2025-09-17
港币,86.48,86.11,87.01,87.45,86.82,2025/09/18 10:00:27,2025-09-18
港币,86.51,85.89,87.12,87.62,86.85,2025/09/19 10:01:19,2025-09-19
港币,86.62,85.85,86.96,87.35,86.78,2025/09/20 10:30:00,2025-09-20
港币,86.62,86.07,87.09,87.69,86.84,2025/09/21 10:30:00,2025-09-21
港币,86.64,86.14,87.06,87.72,86.83,2025/09/22 10:02:35,2025-09-22
港币,86.63,86.07,87.14,87.82,86.89,2025/09/23 10:02:41,2025-09-23
港币,86.77,86.21,87.19,87.6,86.94,2025/09/24 10:02:47,2025-09-24
港币,86.7,86.03,87.25,87.61,86.91,2025/09/25 10:02:53,2025-09-25
港币,86.68,86.33,87.15,87.61,86.87,2025/09/26 10:02:58,2025-09-26
港币,86.65,86.25,87.12,87.68,86.9,2025/09/27 10:30:00,2025-09-27
港币,86.72,86.28,87.26,87.76,86.92,2025/09/28 10:30:00,2025-09-28
港币,86.78,86.32,87.28,87.82,86.95,2025/09/29 10:03:16,2025-09-29
港币,86.65,86.18,87.22,87.44,86.88,2025/09/30 10:03:21,2025-09-30
港币,86.74,86.27,87.16,87.86,86.9,2025/10/01 10:03:27,2025-10-01
港币,86.63,85.93,87.06,87.57,86.84,2025/10/02 10:03:33,2025-10-02
港币,86.63,86.28,87.06,87.79,86.83,2025/10/03 10:03:38,2025-10-03
港币,86.52,86.04,87.02,87.45,86.87,2025/10/04 10:30:00,2025-10-04
港币,86.73,85.9,87.05,87.62,86.88,2025/10/05 10:30:00,2025-10-05
港币,86.64,86.3,87.12,87.42,86.82,2025/10/06 10:03:56,2025-10-06
港币,86.58,86.23,87.02,87.47,86.78,2025/10/07 10:04:02,2025-10-07
港币,86.43,86.09,87.03,87.32,86.72,2025/10/08 10:04:07,2025-10-08
港币,86.46,85.99,86.88,87.45,86.66,2025/10/09 10:02:33,2025-10-09
港币,86.3,85.86,86.83,87.38,86.61,2025/10/10 10:04:19,2025-10-10
港币,86.46,85.72,87.03,87.25,86.69,2025/10/11 10:30:00,2025-10-11
港币,86.5,85.68,86.87,87.5,86.66,2025/10/12 10:30:00,2025-10-12
港币,86.37,85.88,86.96,87.66,86.7,2025/10/13 10:04:13,2025-10-13
港币,86.42,86.1,87.06,87.61,86.75,2025/10/14 10:04:42,2025-10-14
港币,86.57,85.86,86.99,87.62,86.8,2025/10/15 10:03:15,2025-10-15
港币,86.6,86.12,86.97,87.38,86.77,2025/10/16 10:04:53,2025-10-16
港币,86.39,85.86,86.92,87.37,86.7,2025/10/17 10:04:59,2025-10-17
港币,86.44,86.19,87.02,87.42,86.75,2025/10/18 10:30:00,2025-10-18
港币,86.6,85.96,86.91,87.66,86.75,2025/10/19 10:30:00,2025-10-19
港币,86.48,85.99,87.04,87.74,86.8,2025/10/20 10:00:17,2025-10-20
港币,86.5,86.01,87.03,87.41,86.84,2025/10/21 10:01:53,2025-10-21
港币,86.66,86.1,87.1,87.61,86.89,2025/10/22 10:01:04,2025-10-22
港币,86.64,86.31,87.14,87.81,86.86,2025/10/23 10:02:04,2025-10-23
港币,86.57,86.02,87.17,87.71,86.89,2025/10/24 10:02:10,2025-10-24
港币,86.77,86.4,87.24,87.67,86.96,2025/10/25 10:30:00,2025-10-25
港币,86.81,86.06,87.25,87.85,86.98,2025/10/26 10:30:00,2025-10-26
港币,86.74,86.15,87.12,87.65,86.95,2025/10/27 10:02:28,2025-10-27
港币,86.72,86.27,87.12,87.63,86.93,2025/10/28 10:01:11,2025-10-28
港币,86.79,86.44,87.28,87.58,86.98,2025/10/29 10:02:40,2025-10-29
港币,86.81,86.01,87.27,87.47,86.97,2025/10/30 10:02:45,2025-10-30
港币,86.66,86.08,87.26,87.81,86.91,2025/10/31 10:01:25,2025-10-31
港币,86.77,86.34,87.31,87.91,86.98,2025/11/01 10:30:00,2025-11-01
港币,86.71,86.37,87.31,87.61,87.02,2025/11/02 10:30:00,2025-11-02
港币,86.77,86.18,87.32,87.82,87.02,2025/11/03 10:03:09,2025-11-03
港币,86.74,86.09,87.18,87.62,86.98,2025/11/04 10:01:00,2025-11-04
港币,86.75,86.14,87.24,87.76,86.99,2025/11/05 10:00:24,2025-11-05
港币,86.73,86.33,87.37,87.64,87.05,2025/11/06 10:03:21,2025-11-06
港币,86.85,86.61,87.43,87.76,87.11,2025/11/07 10:03:32,2025-11-07
港币,86.9,86.54,87.36,87.95,87.06,2025/11/08 10:30:00,2025-11-08
港币,86.72,86.27,87.29,87.89,87,2025/11/09 10:30:00,2025-11-09
港币,86.66,86.21,87.25,87.88,86.94,2025/11/10 17:53:52,2025-11-10
港币,86.54,86.22,87.17,87.7,86.87,2025/11/11 10:03:56,2025-11-11
港币,86.66,85.96,87.04,87.45,86.82,2025/11/12 10:04:02,2025-11-12
港币,86.55,86.23,87.09,87.66,86.85,2025/11/13 10:04:04,2025-11-13
港币,86.64,86.02,87.08,87.45,86.81,2025/11/14 10:00:19,2025-11-14
港币,86.43,86.04,87.07,87.73,86.76,2025/11/15 10:30:00,2025-11-15
港币,86.43,86.18,86.98,87.4,86.71,2025/11/16 10:30:00,2025-11-16
港币,86.5,86.05,86.98,87.62,86.78,2025/11/17 10:04:31,2025-11-17
港币,86.58,85.96,87.08,87.52,86.83,2025/11/18 10:04:10,2025-11-18
港币,86.59,86.16,87.2,87.65,86.88,2025/11/19 10:04:43,2025-11-19
港币,86.72,86.29,87.22,87.73,86.88,2025/11/20 10:00:34,2025-11-20
港币,86.56,86.22,87,87.64,86.81,2025/11/21 10:04:54,2025-11-21
港币,86.49,86.04,87.03,87.48,86.82,2025/11/22 10:30:00,2025-11-22
港币,86.61,85.91,87.05,87.82,86.84,2025/11/23 10:30:00,2025-11-23
港币,86.53,85.9,87.12,87.55,86.87,2025/11/24 10:00:43,2025-11-24
港币,86.74,86.1,87.08,87.77,86.9,2025/11/25 10:00:13,2025-11-25
港币,86.71,86.32,87.2,87.62,86.89,2025/11/26 10:00:54,2025-11-26
港币,86.57,85.99,87.08,87.84,86.86,2025/11/27 10:01:00,2025-11-27
港币,86.61,86.14,87.15,87.49,86.91,2025/11/28 10:01:06,2025-11-28
港币,86.71,86.07,87.28,87.74,86.99,2025/11/29 10:30:00,2025-11-29
港币,86.72,86.08,87.12,87.91,86.93,2025/11/30 10:30:00,2025-11-30
港币,86.73,86.25,87.23,87.51,86.97,2025/12/01 10:01:24,2025-12-01
港币,86.75,86.18,87.13,87.57,86.97,2025/12/02 10:01:29,2025-12-02
港币,86.85,86.06,87.39,87.94,87.04,2025/12/03 10:01:35,2025-12-03
港币,86.81,86.46,87.34,87.54,87.03,2025/12/04 10:01:41,2025-12-04
港币,86.72,86.15,87.32,87.95,86.99,2025/12/05 10:01:47,2025-12-05
港币,86.81,86.37,87.27,87.66,86.97,2025/12/06 10:30:00,2025-12-06
港币,86.73,86.13,87.3,87.97,87.05,2025/12/07 10:30:00,2025-12-07
港币,86.85,86.38,87.18,87.67,87,2025/12/08 10:01:45,2025-12-08
港币,86.71,86.22,87.11,87.84,86.93,2025/12/09 10:01:51,2025-12-09
港币,86.77,86.48,87.32,87.71,86.99,2025/12/10 10:01:57,2025-12-10
港币,86.78,86.11,87.21,87.47,86.95,2025/12/11 10:02:02,2025-12-11
港币,86.72,86.13,87.14,87.61,86.94,2025/12/12 10:02:08,2025-12-12
港币,86.69,86.4,87.14,87.83,86.96,2025/12/13 10:30:00,2025-12-13
港币,86.65,86.07,87.16,87.8,86.92,2025/12/14 10:30:00,2025-12-14
港币,86.84,86.04,87.15,87.67,86.99,2025/12/15 10:01:23,2025-12-15
港币,86.71,86.08,87.36,87.64,87.03,2025/12/16 10:01:28,2025-12-16
港币,86.86,86.31,87.41,87.7,87.07,2025/12/17 10:01:34,2025-12-17
港币,86.76,86.1,87.23,87.73,87.07,2025/12/18 10:01:40,2025-12-18
港币,86.74,86.37,87.35,87.97,87.04,2025/12/19 10:01:46,2025-12-19
港币,86.92,86.33,87.38,87.77,87.07,2025/12/20 10:30:00,2025-12-20
港币,86.71,86.26,87.31,87.55,87.01,2025/12/21 10:30:00,2025-12-21
港币,86.67,86.1,87.33,87.76,87.01,2025/12/22 10:02:03,2025-12-22
港币,86.75,86.01,87.26,87.96,86.99,2025/12/23 10:00:11,2025-12-23
港币,86.82,86.29,87.15,87.68,86.98,2025/12/24 10:02:14,2025-12-24
港币,86.76,86.04,87.2,87.76,86.92,2025/12/25 10:00:49,2025-12-25
港币,86.65,86.23,87.21,87.39,86.87,2025/12/26 10:02:05,2025-12-26
港币,86.71,86.02,87.17,87.57,86.92,2025/12/27 10:30:00,2025-12-27
港币,86.73,86.37,87.21,87.62,86.96,2025/12/28 10:30:00,2025-12-28
港币,86.76,86.15,87.26,87.57,86.97,2025/12/29 10:02:43,2025-12-29
港币,86.69,86.13,87.11,87.49,86.96,2025/12/30 10:02:49,2025-12-30
港币,86.7,86.27,87.36,87.82,87.02,2025/12/31 10:02:55,2025-12-31
港币,86.73,86.02,87.34,87.61,87,2026/01/01 10:30:00,2026-01-01
港币,86.68,86.43,87.16,87.49,86.96,2026/01/02 10:03:06,2026-01-02
港币,86.85,86.08,87.2,88,87.03,2026/01/03 10:30:00,2026-01-03
港币,86.71,86.1,87.36,87.73,87.05,2026/01/04 10:30:00,2026-01-04
港币,86.73,86.52,87.38,87.73,87.05,2026/01/05 10:03:24,2026-01-05
港币,86.81,86.36,87.44,87.84,87.1,2026/01/06 10:00:17,2026-01-06
港币,86.92,86.32,87.48,87.81,87.13,2026/01/07 10:00:14,2026-01-07
港币,86.92,86.43,87.52,88.19,87.19,2026/01/08 10:03:41,2026-01-08
港币,86.83,86.23,87.34,88.05,87.16,2026/01/09 10:03:46,2026-01-09
港币,86.79,86.25,87.42,87.72,87.13,2026/01/10 10:30:00,2026-01-10
港币,87,86.6,87.42,87.83,87.16,2026/01/11 10:30:00,2026-01-11
港币,86.87,86.51,87.44,87.72,87.15,2026/01/12 10:04:04,2026-01-12
港币,86.84,86.45,87.35,87.98,87.08,2026/01/13 10:01:58,2026-01-13
港币,86.84,86.19,87.43,87.7,87.09,2026/01/14 10:01:59,2026-01-14
港币,86.89,86.2,87.32,87.78,87.15,2026/01/15 10:04:21,2026-01-15
港币,86.87,86.17,87.3,87.75,87.14,2026/01/16 10:01:41,2026-01-16
港币,86.87,86.57,87.33,87.85,87.1,2026/01/17 10:30:00,2026-01-17
港币,86.83,86.62,87.48,87.68,87.13,2026/01/18 10:30:00,2026-01-18
港币,86.85,86.61,87.42,87.86,87.17,2026/01/19 10:04:44,2026-01-19
港币,86.95,86.41,87.49,88.15,87.24,2026/01/20 10:03:50,2026-01-20
港币,87.16,86.48,87.54,87.95,87.31,2026/01/21 10:02:14,2026-01-21
港币,87.17,86.77,87.7,88.03,87.36,2026/01/22 10:00:02,2026-01-22
港币,86.98,86.67,87.53,87.88,87.32,2026/01/23 10:00:07,2026-01-23
港币,87.19,86.41,87.62,87.99,87.4,2026/01/24 10:30:00,2026-01-24
港币,87.12,86.79,87.67,88.21,87.46,2026/01/25 10:30:00,2026-01-25
港币,87.2,86.74,87.65,88.38,87.48,2026/01/26 10:00:25,2026-01-26
港币,87.36,87,87.68,88.41,87.52,2026/01/27 10:00:31,2026-01-27
港币,87.11,86.7,87.78,88.28,87.45,2026/01/28 10:00:37,2026-01-28
港币,87.2,86.44,87.63,88.44,87.44,2026/01/29 10:00:42,2026-01-29
港币,87.25,86.44,87.66,88.23,87.43,2026/01/30 10:00:31,2026-01-30
港币,87.21,86.85,87.55,87.96,87.4,2026/01/31 10:30:00,2026-01-31
港币,87.22,86.69,87.67,88.08,87.41,2026/02/01 10:30:00,2026-02-01
港币,87.15,86.5,87.68,88.38,87.42,2026/02/02 10:01:06,2026-02-02
港币,87.2,86.92,87.7,88.11,87.5,2026/02/03 10:02:02,2026-02-03
港币,87.33,86.54,87.73,88.33,87.48,2026/02/04 10:01:18,2026-02-04
港币,87.14,86.49,87.75,88.22,87.46,2026/02/05 10:01:23,2026-02-05
港币,87.27,86.69,87.7,88.28,87.51,2026/02/06 10:01:09,2026-02-06
港币,87.19,86.64,87.64,88.46,87.48,2026/02/07 10:30:00,2026-02-07
港币,87.32,86.93,87.7,88.08,87.54,2026/02/08 10:30:00,2026-02-08
港币,87.22,86.96,87.71,88.03,87.48,2026/02/09 10:01:47,2026-02-09
港币,87.17,86.88,87.76,88.21,87.51,2026/02/10 10:00:05,2026-02-10
港币,87.26,86.77,87.77,88.03,87.44,2026/02/11 10:01:59,2026-02-11
港币,87.29,86.95,87.77,88.19,87.5,2026/02/12 10:02:05,2026-02-12
港币,87.23,86.95,87.83,88.36,87.5,2026/02/13 10:02:10,2026-02-13
港币,87.25,86.79,87.76,88.29,87.48,2026/02/14 10:30:00,2026-02-14
港币,87.19,86.82,87.66,88.23,87.49,2026/02/15 10:30:00,2026-02-15
港币,87.27,86.61,87.81,88.07,87.56,2026/02/16 10:02:28,2026-02-16
港币,87.31,86.97,87.83,88.48,87.5,2026/02/17 10:02:34,2026-02-17
港币,87.33,86.9,87.73,88.28,87.56,2026/02/18 10:12:26,2026-02-18
港币,87.3,86.8,87.65,88.19,87.5,2026/02/19 10:30:00,2026-02-19
港币,87.25,86.66,87.82,88.19,87.52,2026/02/20 10:01:08,2026-02-20
港币,87.23,86.77,87.65,88,87.5,2026/02/21 10:30:00,2026-02-21
港币,87.34,86.6,87.85,88.27,87.52,2026/02/22 10:30:00,2026-02-22
港币,87.21,86.89,87.74,88.29,87.55,2026/02/23 10:15:52,2026-02-23
港币,87.2,86.85,87.67,88.27,87.51,2026/02/24 10:01:03,2026-02-24
港币,87.23,86.64,87.66,88.13,87.46,2026/02/25 10:02:09,2026-02-25
港币,87.25,86.65,87.78,88.52,87.53,2026/02/26 10:00:43,2026-02-26
港币,87.25,86.98,87.71,88.11,87.54,2026/02/27 10:00:31,2026-02-27
港币,87.26,87.07,87.82,88.13,87.59,2026/02/28 10:19:21,2026-02-28
港币,87.34,87.01,87.77,88.39,87.57,2026/03/01 10:30:00,2026-03-01
港币,87.39,86.89,87.78,88.43,87.62,2026/03/02 10:03:52,2026-03-02
港币,87.27,86.86,87.82,88.16,87.56,2026/03/03 10:00:12,2026-03-03
港币,87.3,86.61,87.81,88.57,87.61,2026/03/04 10:00:18,2026-03-04
港币,87.39,86.77,87.97,88.19,87.66,2026/03/05 10:00:36,2026-03-05
港币,87.27,86.9,87.89,88.22,87.61,2026/03/06 10:00:44,2026-03-06
港币,87.29,86.87,87.78,88.45,87.6,2026/03/07 10:30:00,2026-03-07
港币,87.18,86.83,87.8,88.19,87.53,2026/03/08 10:30:00,2026-03-08
港币,87.4,86.9,87.8,88.56,87.61,2026/03/09 10:02:21,2026-03-09
港币,87.22,86.84,87.88,88.43,87.56,2026/03/10 10:00:28,2026-03-10
港币,87.38,86.82,87.85,88.1,87.55,2026/03/11 10:00:14,2026-03-11
港币,87.17,86.75,87.83,88.46,87.51,2026/03/12 10:00:59,2026-03-12
港币,87.27,86.81,87.66,88.3,87.46,2026/03/13 10:04:37,2026-03-13
港币,87.28,86.68,87.61,88.35,87.46,2026/03/14 10:30:00,2026-03-14
港币,87.18,86.51,87.77,88.27,87.43,2026/03/15 10:30:00,2026-03-15
港币,87.24,86.68,87.81,88.19,87.49,2026/03/16 10:00:16,2026-03-16
港币,87.28,86.78,87.68,88.02,87.5,2026/03/17 10:01:43,2026-03-17
港币,87.26,86.51,87.71,88.07,87.45,2026/03/18 10:01:49,2026-03-18
港币,87.24,86.57,87.71,88.46,87.49,2026/03/19 10:00:02,2026-03-19
港币,87.21,86.86,87.72,88.27,87.46,2026/03/20 10:00:56,2026-03-20
港币,87.27,86.91,87.71,87.98,87.46,2026/03/21 10:30:00,2026-03-21
港币,87.24,86.58,87.78,88.26,87.52,2026/03/22 10:30:00,2026-03-22
港币,87.33,86.95,87.83,88.23,87.53,2026/03/23 10:01:52,2026-03-23
港币,87.34,86.76,87.89,88.39,87.57,2026/03/24 10:02:25,2026-03-24
港币,87.33,86.96,87.88,88.28,87.56,2026/03/25 10:00:09,2026-03-25
港币,87.3,87.05,87.88,88.19,87.58,2026/03/26 10:00:52,2026-03-26
港币,87.36,86.92,87.72,88.18,87.56,2026/03/27 10:02:43,2026-03-27
港币,87.46,87.12,87.86,88.45,87.64,2026/03/28 10:30:00,2026-03-28
港币,87.35,86.79,87.85,88.4,87.58,2026/03/29 10:30:00,2026-03-29
港币,87.26,86.6,87.86,88.33,87.57,2026/03/30 10:00:17,2026-03-30
港币,87.3,86.91,87.78,88.63,87.63,2026/03/31 10:00:23,2026-03-31
港币,87.47,86.71,87.92,88.41,87.66,2026/04/01 10:00:29,2026-04-01
港币,87.33,86.94,87.99,88.2,87.64,2026/04/02 10:00:35,2026-04-02
港币,87.32,86.84,87.87,88.12,87.61,2026/04/03 10:00:41,2026-04-03
港币,87.28,86.77,87.93,88.17,87.62,2026/04/04 10:30:00,2026-04-04
港币,87.41,87.05,87.77,88.24,87.6,2026/04/05 10:30:00,2026-04-05
港币,87.33,86.94,87.79,88.45,87.57,2026/04/06 10:01:00,2026-04-06
港币,87.31,86.8,87.79,88.47,87.54,2026/04/07 10:01:06,2026-04-07
港币,87.32,86.86,87.76,88.16,87.55,2026/04/08 10:00:45,2026-04-08
港币,87.3,86.77,87.74,88.06,87.53,2026/04/09 10:01:19,2026-04-09
港币,87.2,86.7,87.7,88.28,87.52,2026/04/10 10:01:25,2026-04-10
港币,87.33,86.77,87.79,88.19,87.54,2026/04/11 10:30:00,2026-04-11
港币,87.12,86.59,87.72,88.24,87.46,2026/04/12 10:30:00,2026-04-12
港币,87.3,86.73,87.88,88.11,87.53,2026/04/13 10:01:45,2026-04-13
港币,87.29,86.91,87.77,88.34,87.47,2026/04/14 10:01:51,2026-04-14
港币,87.27,86.88,87.76,88.03,87.51,2026/04/15 10:01:58,2026-04-15
港币,87.39,86.58,87.87,88.12,87.55,2026/04/16 10:00:22,2026-04-16
港币,87.31,86.92,87.92,88.45,87.6,2026/04/17 10:00:53,2026-04-17
港币,87.32,86.79,87.89,88.19,87.58,2026/04/18 10:30:00,2026-04-18
港币,87.32,86.88,87.87,88.48,87.63,2026/04/19 10:30:00,2026-04-19
港币,87.46,86.94,87.92,88.61,87.62,2026/04/20 10:01:16,2026-04-20
港币,87.3,86.8,87.83,88.43,87.58,2026/04/21 10:02:38,2026-04-21
港币,87.35,86.69,87.74,88.44,87.56,2026/04/22 10:00:23,2026-04-22
港币,87.36,86.8,87.87,88.17,87.62,2026/04/23 10:02:51,2026-04-23
港币,87.51,87.18,87.87,88.53,87.7,2026/04/24 10:02:57,2026-04-24
港币,87.58,86.77,88.08,88.69,87.77,2026/04/25 10:30:00,2026-04-25
港币,87.49,87.23,88.02,88.58,87.79,2026/04/26 10:30:00,2026-04-26
港币,87.45,87.23,87.93,88.36,87.74,2026/04/27 10:02:30,2026-04-27
港币,87.5,87.28,88.09,88.73,87.8,2026/04/28 10:00:53,2026-04-28
港币,87.4,86.97,88.05,88.61,87.73,2026/04/29 10:03:25,2026-04-29
港币,87.55,86.94,88,88.73,87.74,2026/04/30 10:03:31,2026-04-30
港币,87.41,86.91,88.04,88.32,87.69,2026/05/01 10:03:37,2026-05-01
港币,87.45,86.73,87.8,88.64,87.65,2026/05/02 10:30:00,2026-05-02
港币,87.36,86.93,87.85,88.64,87.69,2026/05/03 10:30:00,2026-05-03
港币,87.43,86.79,87.9,88.55,87.73,2026/05/04 10:03:54,2026-05-04
港币,87.31,86.97,87.84,88.63,87.66,2026/05/05 10:04:00,2026-05-05
港币,87.43,86.94,87.85,88.23,87.67,2026/05/06 10:00:57,2026-05-06
港币,87.28,86.79,87.84,88.42,87.62,2026/05/07 10:03:49,2026-05-07
港币,87.47,86.74,87.94,88.46,87.64,2026/05/08 10:01:34,2026-05-08
港币,87.31,86.78,87.82,88.41,87.64,2026/05/09 10:22:23,2026-05-09
港币,87.42,86.79,87.76,88.09,87.58,2026/05/10 10:30:00,2026-05-10
港币,87.28,86.81,87.77,88.27,87.53,2026/05/11 10:04:34,2026-05-11
港币,87.29,86.58,87.81,88.29,87.56,2026/05/12 10:04:40,2026-05-12
港币,87.38,86.63,87.76,88.27,87.54,2026/05/13 10:04:46,2026-05-13
港币,87.33,86.58,87.87,88.23,87.56,2026/05/14 10:01:04,2026-05-14
港币,87.32,86.69,87.65,88.35,87.49,2026/05/15 10:01:45,2026-05-15
港币,87.2,86.97,87.76,88.49,87.54,2026/05/16 10:30:00,2026-05-16
港币,87.2,86.61,87.8,88.04,87.49,2026/05/17 10:30:00,2026-05-17
港币,87.17,86.78,87.71,88.23,87.49,2026/05/18 10:00:20,2026-05-18
港币,87.18,86.81,87.69,88.17,87.51,2026/05/19 10:00:53,2026-05-19
港币,87.21,86.67,87.81,88.23,87.54,2026/05/20 10:00:01,2026-05-20
港币,87.35,86.66,87.78,88.21,87.6,2026/05/21 10:00:07,2026-05-21
港币,87.34,87.13,87.92,88.49,87.65,2026/05/22 10:00:13,2026-05-22
港币,87.37,86.81,87.78,88.19,87.6,2026/05/23 10:30:00,2026-05-23
港币,87.42,86.98,87.95,88.66,87.66,2026/05/24 10:30:00,2026-05-24
港币,87.4,87.02,87.96,88.53,87.68,2026/05/25 10:00:31,2026-05-25
港币,87.44,86.99,87.98,88.43,87.73,2026/05/26 10:00:37,2026-05-26
港币,87.46,87.01,88.1,88.67,87.75,2026/05/27 10:00:12,2026-05-27
港币,87.6,87.12,87.96,88.5,87.76,2026/05/28 10:00:49,2026-05-28
港币,87.53,87.07,87.83,88.22,87.68,2026/05/29 10:00:54,2026-05-29
港币,87.43,87.1,87.96,88.31,87.63,2026/05/30 10:30:00,2026-05-30
港币,87.24,86.87,87.82,88.13,87.58,2026/05/31 10:30:00,2026-05-31
港币,87.36,87.06,87.8,88.5,87.6,2026/06/01 10:01:12,2026-06-01
港币,87.4,86.7,87.79,88.34,87.63,2026/06/02 10:01:04,2026-06-02
港币,87.29,86.78,87.86,88.28,87.57,2026/06/03 10:00:44,2026-06-03
港币,87.38,86.72,87.76,88.2,87.54,2026/06/04 10:00:50,2026-06-04
港币,87.25,86.59,87.77,88.3,87.56,2026/06/05 10:00:56,2026-06-05
港币,87.26,86.59,87.7,88.28,87.51,2026/06/06 10:30:00,2026-06-06
港币,87.3,86.92,87.74,88.47,87.47,2026/06/07 10:30:00,2026-06-07
港币,87.23,86.41,87.74,87.94,87.41,2026/06/08 10:01:14,2026-06-08
港币,87.28,86.73,87.82,88.07,87.48,2026/06/09 10:01:04,2026-06-09
港币,87.33,86.61,87.82,88.06,87.54,2026/06/10 10:01:25,2026-06-10
港币,87.25,87.06,87.87,88.27,87.56,2026/06/11 10:01:31,2026-06-11
港币,87.15,86.62,87.81,88.36,87.48,2026/06/12 10:01:37,2026-06-12
港币,87.21,86.93,87.77,88.34,87.44,2026/06/13 10:30:00,2026-06-13
港币,87.31,86.94,87.74,88.03,87.49,2026/06/14 10:30:00,2026-06-14
港币,87.22,86.95,87.74,88.44,87.56,2026/06/15 10:01:54,2026-06-15
港币,87.31,87.08,87.86,88.38,87.6,2026/06/16 10:02:00,2026-06-16
港币,87.29,87.01,87.85,88.12,87.56,2026/06/17 10:02:05,2026-06-17
港币,87.33,86.9,87.79,88.42,87.49,2026/06/18 10:02:11,2026-06-18
港币,87.33,86.61,87.83,88.27,87.53,2026/06/19 10:02:17,2026-06-19
港币,87.23,86.74,87.69,88.45,87.52,2026/06/20 10:30:00,2026-06-20
港币,87.21,86.6,87.82,88,87.48,2026/06/21 10:30:00,2026-06-21
港币,87.14,86.77,87.74,87.96,87.42,2026/06/22 10:02:34,2026-06-22
港币,87.16,86.68,87.58,87.95,87.36,2026/06/23 10:02:40,2026-06-23
港币,87.06,86.64,87.61,87.93,87.32,2026/06/24 10:00:55,2026-06-24
